policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
2958,4975,Travel,7244.0,2626881,31,2025-07-18,2028-02-03,Agent,Pol-Travel
2959,3907,Motor,11812.0,10698401,5,2025-03-20,2025-08-17,Online,Pol-Motor
2960,546,Motor,3894.0,2385913,43,2023-10-26,2027-05-08,Aggregator,Pol-Motor
2961,184,Motor,8612.0,9685054,28,2025-01-03,2027-04-23,Bancassurance,Pol-Motor
2962,838,Health,10606.0,1724296,19,2024-07-18,2026-02-08,Aggregator,Pol-Health
2963,1893,Travel,7547.0,18688424,33,2025-02-16,2027-11-03,Online,Pol-Travel
2964,1389,Property,3071.0,4213659,2,2025-05-29,2025-07-28,Online,Pol-Property
2965,1942,Health,4657.0,6544017,54,2025-01-17,2029-06-25,Partnership,Pol-Health
2966,1458,Property,8811.0,5972129,29,2024-03-31,2026-08-18,Agent,Pol-Property
2967,3271,Motor,3298.0,18310976,18,2023-07-13,2025-01-03,Bancassurance,Pol-Motor
2968,2801,Health,26016.0,2977869,46,2024-05-24,2028-03-04,Aggregator,Pol-Health
2969,3304,Motor,12963.0,5131820,10,2024-04-14,2025-02-08,Aggregator,Pol-Motor
2970,2771,Motor,3451.0,6202289,56,2025-03-02,2029-10-07,Online,Pol-Motor
2971,1454,Motor,8360.0,12952783,38,2023-03-11,2026-04-24,Aggregator,Pol-Motor
2972,3636,Health,7615.0,2718622,15,2025-06-19,2026-09-12,Agent,Pol-Health
2973,3287,Property,12638.0,788826,22,2024-04-22,2026-02-11,Agent,Pol-Property
2974,1173,Health,2104.0,1918420,27,2025-07-14,2027-10-02,Aggregator,Pol-Health
2975,1712,Motor,7981.0,10343446,27,2023-08-12,2025-10-30,Online,Pol-Motor
2976,781,Motor,4020.0,5770497,22,2024-10-04,2026-07-26,Online,Pol-Motor
2977,1029,Motor,9131.0,5061699,21,2024-09-23,2026-06-15,Online,Pol-Motor
2978,4724,Motor,4256.0,2516899,31,2024-08-10,2027-02-26,Agent,Pol-Motor
2979,2251,Health,14539.0,5737797,34,2023-10-09,2026-07-25,Aggregator,Pol-Health
2980,4150,Motor,8558.0,8522431,6,2023-07-23,2024-01-19,Online,Pol-Motor
2981,4384,Property,2978.0,4845131,13,2024-11-04,2025-11-29,Bancassurance,Pol-Property
2982,3670,Property,2047.0,17314844,40,2024-09-09,2027-12-23,Partnership,Pol-Property
2983,1069,Motor,9406.0,11520485,15,2024-12-13,2026-03-08,Online,Pol-Motor
2984,284,Health,5180.0,4786094,27,2023-07-19,2025-10-06,Agent,Pol-Health
2985,833,Motor,9768.0,10033376,59,2023-10-05,2028-08-09,Agent,Pol-Motor
2986,4678,Health,5272.0,5734443,31,2025-07-31,2028-02-16,Agent,Pol-Health
2987,3489,Crop,13383.0,7106319,48,2023-07-06,2027-06-15,Agent,Pol-Crop
2988,4368,Health,12144.0,4376184,42,2023-07-20,2026-12-31,Agent,Pol-Health
2989,3213,Motor,9100.0,6331983,23,2023-04-12,2025-03-02,Agent,Pol-Motor
2990,917,Crop,4677.0,1412990,46,2025-05-05,2029-02-13,Agent,Pol-Crop
2991,571,Health,5470.0,2628941,35,2023-07-23,2026-06-07,Online,Pol-Health
2992,2800,Health,6441.0,15605627,54,2024-08-10,2029-01-16,Agent,Pol-Health
2993,2095,Health,4338.0,4035360,8,2023-11-05,2024-07-02,Partnership,Pol-Health
2994,3239,Motor,10206.0,2088029,55,2023-02-15,2027-08-23,Agent,Pol-Motor
2995,4568,Health,6230.0,23957252,33,2023-07-02,2026-03-18,Agent,Pol-Health
2996,4907,Health,6695.0,4124788,28,2023-05-26,2025-09-12,Aggregator,Pol-Health
2997,621,Travel,5653.0,8723309,7,2023-09-30,2024-04-27,Bancassurance,Pol-Travel
2998,4773,Motor,7266.0,3400972,36,2025-07-24,2028-07-08,Aggregator,Pol-Motor
2999,771,Motor,8004.0,12380077,43,2024-11-07,2028-05-20,Agent,Pol-Motor
3000,4794,Travel,5575.0,5413935,13,2024-06-26,2025-07-21,Agent,Pol-Travel
3001,3348,Motor,6514.0,1193177,42,2025-02-15,2028-07-29,Agent,Pol-Motor
3002,1615,Property,5809.0,34848227,31,2024-09-06,2027-03-25,Online,Pol-Property
3003,65,Motor,5816.0,3185966,13,2024-05-25,2025-06-19,Agent,Pol-Motor
3004,3699,Motor,7408.0,4054480,35,2023-08-12,2026-06-27,Online,Pol-Motor
3005,202,Motor,2041.0,1814072,56,2025-06-02,2030-01-07,Aggregator,Pol-Motor
3006,4238,Property,14784.0,1069410,50,2025-09-23,2029-11-01,Aggregator,Pol-Property
3007,3170,Motor,10737.0,14455358,7,2023-01-19,2023-08-17,Agent,Pol-Motor
3008,2865,Motor,7945.0,6499377,22,2023-11-05,2025-08-26,Online,Pol-Motor
3009,1158,Motor,11144.0,944440,40,2023-06-19,2026-10-01,Bancassurance,Pol-Motor
3010,2310,Motor,3721.0,3838739,52,2024-04-28,2028-08-05,Online,Pol-Motor
3011,102,Health,3062.0,7574018,34,2025-02-09,2027-11-26,Online,Pol-Health
3012,377,Motor,2851.0,9275669,9,2024-12-28,2025-09-24,Online,Pol-Motor
3013,206,Motor,9103.0,2430103,32,2024-07-01,2027-02-16,Aggregator,Pol-Motor
3014,3725,Motor,7868.0,3397257,35,2023-12-12,2026-10-27,Agent,Pol-Motor
3015,4857,Property,8776.0,2931824,3,2023-07-31,2023-10-29,Online,Pol-Property
3016,2058,Motor,11706.0,3843646,21,2023-11-30,2025-08-21,Agent,Pol-Motor
3017,3664,Health,2237.0,6599570,57,2025-08-12,2030-04-18,Bancassurance,Pol-Health
3018,1635,Motor,4021.0,11197807,13,2025-05-13,2026-06-07,Agent,Pol-Motor
3019,1061,Motor,5289.0,6655557,33,2025-06-22,2028-03-08,Bancassurance,Pol-Motor
3020,2824,Crop,10227.0,6847395,36,2024-03-12,2027-02-25,Partnership,Pol-Crop
3021,890,Travel,7898.0,4531799,10,2023-02-06,2023-12-03,Online,Pol-Travel
3022,1563,Motor,27359.0,1877144,36,2023-08-17,2026-08-01,Agent,Pol-Motor
3023,3196,Health,4245.0,4728015,18,2023-03-16,2024-09-06,Bancassurance,Pol-Health
3024,4499,Health,9520.0,3676355,31,2024-08-04,2027-02-20,Aggregator,Pol-Health
3025,811,Crop,11791.0,2903227,45,2024-11-07,2028-07-19,Agent,Pol-Crop
3026,1059,Crop,15250.0,5472508,40,2024-02-20,2027-06-04,Agent,Pol-Crop
3027,1261,Health,6617.0,1320518,1,2024-02-21,2024-03-22,Aggregator,Pol-Health
3028,2547,Travel,3823.0,3547549,31,2024-03-05,2026-09-21,Online,Pol-Travel
3029,512,Travel,10178.0,2899865,26,2023-12-03,2026-01-21,Online,Pol-Travel
3030,1847,Health,8484.0,2531216,16,2025-04-08,2026-08-01,Online,Pol-Health
3031,4413,Health,9777.0,9079645,38,2025-08-07,2028-09-20,Aggregator,Pol-Health
3032,4399,Health,14404.0,6026169,55,2024-04-26,2028-11-01,Online,Pol-Health
3033,1126,Motor,6511.0,8220262,12,2025-01-08,2026-01-03,Agent,Pol-Motor
3034,3661,Health,4362.0,7922763,48,2024-02-26,2028-02-05,Bancassurance,Pol-Health
3035,4178,Health,9733.0,2218906,43,2025-08-03,2029-02-13,Bancassurance,Pol-Health
3036,658,Motor,8553.0,14421284,43,2025-07-06,2029-01-16,Partnership,Pol-Motor
3037,53,Crop,6256.0,3509849,51,2023-07-10,2027-09-17,Aggregator,Pol-Crop
3038,4441,Travel,4422.0,14892952,29,2023-08-24,2026-01-10,Online,Pol-Travel
3039,1109,Motor,8699.0,3821474,58,2025-09-24,2030-06-30,Aggregator,Pol-Motor
3040,987,Property,11251.0,1713871,12,2024-12-06,2025-12-01,Online,Pol-Property
3041,4737,Motor,3309.0,2095658,5,2025-08-11,2026-01-08,Online,Pol-Motor
3042,211,Health,7495.0,12658274,42,2024-04-24,2027-10-06,Partnership,Pol-Health
3043,4960,Health,9848.0,8796718,2,2024-09-17,2024-11-16,Online,Pol-Health
3044,776,Health,18036.0,2752067,12,2023-01-23,2024-01-18,Agent,Pol-Health
3045,915,Health,7581.0,6560238,14,2024-10-14,2025-12-08,Online,Pol-Health
3046,4279,Crop,15953.0,12924140,47,2025-02-05,2028-12-16,Online,Pol-Crop
3047,506,Health,11150.0,23356218,54,2023-10-11,2028-03-18,Agent,Pol-Health
3048,3299,Health,11264.0,6182592,30,2023-05-24,2025-11-09,Online,Pol-Health
3049,1858,Health,4901.0,7203238,35,2025-08-13,2028-06-28,Online,Pol-Health
3050,4189,Travel,25299.0,4655392,47,2024-06-08,2028-04-18,Agent,Pol-Travel
3051,4426,Motor,7565.0,5452406,17,2025-06-07,2026-10-30,Agent,Pol-Motor
3052,2238,Motor,8117.0,9042841,3,2024-01-18,2024-04-17,Bancassurance,Pol-Motor
3053,2914,Crop,7405.0,2030621,9,2024-05-11,2025-02-05,Agent,Pol-Crop
3054,3002,Property,13630.0,9674603,7,2023-06-01,2023-12-28,Agent,Pol-Property
3055,261,Travel,19522.0,3802748,20,2025-04-15,2026-12-06,Online,Pol-Travel
3056,710,Motor,10197.0,2773392,12,2024-04-30,2025-04-25,Aggregator,Pol-Motor
3057,1952,Crop,6052.0,2782509,7,2023-04-06,2023-11-02,Aggregator,Pol-Crop
3058,2371,Property,17140.0,29867985,29,2024-11-16,2027-04-05,Online,Pol-Property
3059,88,Property,3902.0,17324831,54,2023-11-03,2028-04-10,Online,Pol-Property
3060,3390,Health,5178.0,2477900,29,2025-03-23,2027-08-10,Bancassurance,Pol-Health
3061,3295,Motor,3663.0,6875609,58,2024-06-21,2029-03-27,Online,Pol-Motor
3062,2735,Health,6103.0,6628571,18,2024-03-02,2025-08-24,Agent,Pol-Health
3063,2257,Health,12113.0,25656208,2,2023-03-20,2023-05-19,Aggregator,Pol-Health
3064,1073,Health,6558.0,3628267,48,2023-03-21,2027-02-28,Aggregator,Pol-Health
3065,3608,Property,7551.0,729169,11,2023-01-01,2023-11-27,Agent,Pol-Property
3066,3922,Health,8797.0,4833424,26,2023-01-28,2025-03-18,Online,Pol-Health
3067,2970,Motor,6540.0,4218701,27,2025-04-28,2027-07-17,Aggregator,Pol-Motor
3068,2311,Health,4195.0,8128682,19,2024-06-11,2026-01-02,Agent,Pol-Health
3069,3278,Motor,3207.0,11673964,59,2023-08-11,2028-06-15,Agent,Pol-Motor
3070,3753,Motor,14090.0,15098233,38,2025-08-13,2028-09-26,Aggregator,Pol-Motor
3071,3569,Health,5337.0,14664082,20,2025-05-18,2027-01-08,Online,Pol-Health
3072,3970,Property,5204.0,9670460,24,2024-02-04,2026-01-24,Agent,Pol-Property
3073,2718,Crop,3473.0,13880849,39,2024-09-13,2027-11-27,Online,Pol-Crop
3074,1489,Health,6845.0,1575170,13,2024-12-08,2026-01-02,Agent,Pol-Health
3075,1659,Crop,9617.0,4275599,6,2023-02-12,2023-08-11,Agent,Pol-Crop
3076,2068,Motor,6111.0,5420356,40,2023-01-24,2026-05-08,Agent,Pol-Motor
3077,2616,Travel,8738.0,8118214,37,2025-03-05,2028-03-19,Agent,Pol-Travel
3078,3018,Travel,2730.0,3060699,57,2024-11-05,2029-07-12,Agent,Pol-Travel
3079,1132,Health,7985.0,2947197,1,2024-09-18,2024-10-18,Online,Pol-Health
3080,2188,Motor,5976.0,3917418,52,2025-03-12,2029-06-19,Online,Pol-Motor
3081,271,Health,3569.0,7977036,2,2023-02-26,2023-04-27,Agent,Pol-Health
3082,1597,Motor,3264.0,263052,38,2024-08-19,2027-10-03,Agent,Pol-Motor
3083,3527,Health,4771.0,5299241,41,2023-06-22,2026-11-03,Aggregator,Pol-Health
3084,4380,Motor,3995.0,2813263,30,2023-09-26,2026-03-14,Online,Pol-Motor
3085,366,Health,8722.0,2486829,24,2024-12-13,2026-12-03,Aggregator,Pol-Health
3086,2532,Motor,9114.0,7267474,41,2024-12-11,2028-04-24,Aggregator,Pol-Motor
3087,3,Motor,7990.0,6135143,38,2025-06-06,2028-07-20,Online,Pol-Motor
3088,3052,Motor,8850.0,6478673,27,2023-10-27,2026-01-14,Partnership,Pol-Motor
3089,784,Motor,3343.0,6277602,30,2024-06-24,2026-12-11,Online,Pol-Motor
3090,2212,Property,9452.0,19003757,9,2023-05-31,2024-02-25,Agent,Pol-Property
3091,4484,Motor,10233.0,15563732,54,2024-05-15,2028-10-21,Bancassurance,Pol-Motor
3092,1033,Health,8408.0,1538107,37,2024-12-02,2027-12-17,Online,Pol-Health
3093,2060,Health,6981.0,3472982,16,2024-08-16,2025-12-09,Online,Pol-Health
3094,4170,Motor,5058.0,3865561,35,2024-08-22,2027-07-08,Agent,Pol-Motor
3095,238,Motor,8685.0,1373159,28,2025-08-01,2027-11-19,Aggregator,Pol-Motor
3096,3884,Health,6056.0,62593734,12,2023-07-09,2024-07-03,Online,Pol-Health
3097,3180,Crop,11631.0,5913336,12,2025-06-19,2026-06-14,Online,Pol-Crop
3098,1986,Health,8423.0,1855173,51,2025-03-02,2029-05-10,Online,Pol-Health
3099,1463,Health,6741.0,14084755,57,2025-05-02,2030-01-06,Aggregator,Pol-Health
3100,872,Property,6177.0,6077781,9,2024-04-21,2025-01-16,Partnership,Pol-Property
3101,1222,Property,6773.0,2720925,29,2025-02-03,2027-06-23,Partnership,Pol-Property
3102,1667,Travel,6789.0,10092597,51,2023-06-10,2027-08-18,Bancassurance,Pol-Travel
3103,3437,Health,7052.0,12297781,51,2025-02-16,2029-04-26,Agent,Pol-Health
3104,1657,Motor,3843.0,10045412,21,2024-09-08,2026-05-31,Agent,Pol-Motor
3105,1132,Property,8261.0,8823502,17,2023-05-07,2024-09-28,Partnership,Pol-Property
3106,1972,Motor,7984.0,2853706,33,2024-06-16,2027-03-03,Bancassurance,Pol-Motor
3107,811,Health,4068.0,1228710,34,2025-07-02,2028-04-17,Online,Pol-Health
3108,56,Health,8227.0,1825982,26,2023-10-13,2025-12-01,Online,Pol-Health
3109,3524,Health,7290.0,3512444,54,2024-09-03,2029-02-09,Agent,Pol-Health
3110,2663,Property,4841.0,1131709,18,2024-11-03,2026-04-27,Online,Pol-Property
3111,3280,Motor,9928.0,27292109,34,2024-11-22,2027-09-08,Aggregator,Pol-Motor
3112,1534,Travel,14322.0,2200465,38,2024-02-01,2027-03-17,Aggregator,Pol-Travel
3113,4012,Motor,5506.0,4545097,25,2024-05-31,2026-06-20,Aggregator,Pol-Motor
3114,934,Motor,7727.0,6093491,52,2023-03-05,2027-06-12,Partnership,Pol-Motor
3115,663,Health,13690.0,14528557,51,2025-08-03,2029-10-11,Partnership,Pol-Health
3116,3846,Crop,2450.0,8364456,34,2024-10-07,2027-07-24,Agent,Pol-Crop
3117,3024,Health,18891.0,6434418,50,2025-09-06,2029-10-15,Online,Pol-Health
3118,2678,Health,7633.0,44139519,48,2023-06-14,2027-05-24,Online,Pol-Health
3119,144,Health,10708.0,22933264,45,2023-11-28,2027-08-09,Bancassurance,Pol-Health
3120,3276,Motor,3131.0,7691315,15,2023-09-25,2024-12-18,Online,Pol-Motor
3121,4325,Health,3705.0,6996518,2,2023-11-10,2024-01-09,Online,Pol-Health
3122,240,Motor,4526.0,4784720,23,2025-08-11,2027-07-02,Agent,Pol-Motor
3123,2005,Travel,4323.0,10368265,45,2025-02-19,2028-10-31,Agent,Pol-Travel
3124,3770,Motor,2286.0,3860225,6,2025-02-11,2025-08-10,Bancassurance,Pol-Motor
3125,4247,Motor,4042.0,2767942,39,2024-04-12,2027-06-26,Online,Pol-Motor
3126,3397,Health,4839.0,18890637,19,2023-04-04,2024-10-25,Agent,Pol-Health
3127,803,Health,3580.0,2708473,34,2025-07-01,2028-04-16,Aggregator,Pol-Health
3128,353,Health,15431.0,5218632,37,2025-09-07,2028-09-21,Bancassurance,Pol-Health
3129,1975,Motor,10084.0,3802170,59,2024-08-02,2029-06-07,Online,Pol-Motor
3130,1134,Motor,5075.0,5073789,58,2025-05-03,2030-02-06,Aggregator,Pol-Motor
3131,4562,Crop,9800.0,6463320,46,2024-01-26,2027-11-06,Aggregator,Pol-Crop
3132,1064,Health,8672.0,5419622,23,2024-01-18,2025-12-08,Online,Pol-Health
3133,1396,Health,3098.0,2449417,15,2024-11-06,2026-01-30,Agent,Pol-Health
3134,1549,Health,9090.0,3732270,2,2025-05-08,2025-07-07,Partnership,Pol-Health
3135,1531,Health,5952.0,9710611,38,2025-04-25,2028-06-08,Aggregator,Pol-Health
3136,53,Property,10356.0,6591612,25,2025-09-01,2027-09-21,Online,Pol-Property
3137,3152,Health,4268.0,7692143,44,2025-04-30,2028-12-10,Bancassurance,Pol-Health
3138,2787,Motor,9623.0,12161408,8,2023-05-06,2024-01-01,Partnership,Pol-Motor
3139,1145,Health,12403.0,8758413,11,2023-04-23,2024-03-18,Agent,Pol-Health
3140,2113,Motor,8948.0,3143046,29,2024-02-06,2026-06-25,Aggregator,Pol-Motor
3141,296,Health,2993.0,7221592,5,2025-01-06,2025-06-05,Aggregator,Pol-Health
3142,2990,Health,25068.0,7064199,37,2023-07-20,2026-08-03,Agent,Pol-Health
3143,4743,Motor,9872.0,1292278,20,2024-08-14,2026-04-06,Agent,Pol-Motor
3144,1581,Property,6506.0,1196442,12,2024-07-26,2025-07-21,Aggregator,Pol-Property
3145,2426,Motor,10013.0,8044450,16,2025-09-06,2026-12-30,Online,Pol-Motor
3146,2628,Travel,21081.0,3247941,21,2025-05-04,2027-01-24,Agent,Pol-Travel
3147,4806,Motor,3617.0,3557387,37,2024-07-03,2027-07-18,Agent,Pol-Motor
3148,4163,Travel,12664.0,6894557,58,2025-01-22,2029-10-28,Online,Pol-Travel
3149,1594,Health,6747.0,5463691,55,2023-03-05,2027-09-10,Online,Pol-Health
3150,510,Motor,6256.0,5120777,50,2024-09-13,2028-10-22,Agent,Pol-Motor
3151,1892,Motor,6446.0,20720476,21,2023-02-19,2024-11-10,Bancassurance,Pol-Motor
3152,1462,Motor,2577.0,4303609,28,2025-03-14,2027-07-02,Bancassurance,Pol-Motor
3153,2000,Motor,9323.0,6813005,34,2023-09-19,2026-07-05,Bancassurance,Pol-Motor
3154,1971,Motor,2178.0,3173183,53,2023-06-30,2027-11-06,Online,Pol-Motor
3155,1552,Motor,5646.0,13683483,8,2024-05-13,2025-01-08,Bancassurance,Pol-Motor
3156,3852,Motor,5702.0,7296220,46,2024-05-19,2028-02-28,Agent,Pol-Motor
3157,102,Health,6056.0,26303217,31,2024-01-17,2026-08-04,Partnership,Pol-Health
3158,1461,Motor,2493.0,6130413,21,2024-04-04,2025-12-25,Online,Pol-Motor
3159,2847,Health,11444.0,7119876,3,2024-01-02,2024-04-01,Agent,Pol-Health
3160,734,Motor,2921.0,5199618,59,2023-11-11,2028-09-15,Online,Pol-Motor
3161,3093,Crop,4614.0,22197687,47,2025-04-02,2029-02-10,Partnership,Pol-Crop
3162,2435,Health,5583.0,7509576,21,2024-02-10,2025-11-01,Aggregator,Pol-Health
3163,533,Health,6265.0,5007195,29,2024-02-25,2026-07-14,Agent,Pol-Health
3164,92,Motor,8871.0,2410702,32,2024-08-14,2027-04-01,Online,Pol-Motor
3165,1820,Health,7404.0,740212,58,2024-10-25,2029-07-31,Aggregator,Pol-Health
3166,1157,Motor,19255.0,5853038,49,2024-10-25,2028-11-03,Online,Pol-Motor
3167,4935,Travel,8725.0,4102896,26,2024-06-05,2026-07-25,Online,Pol-Travel
3168,505,Crop,8415.0,314112,13,2024-04-22,2025-05-17,Agent,Pol-Crop
3169,4937,Health,5498.0,3725765,15,2024-08-11,2025-11-04,Online,Pol-Health
3170,4783,Property,8532.0,2113107,2,2024-10-11,2024-12-10,Online,Pol-Property
3171,2196,Health,5743.0,24166174,49,2023-02-27,2027-03-08,Aggregator,Pol-Health
3172,934,Motor,5770.0,5093580,33,2024-04-18,2027-01-03,Agent,Pol-Motor
3173,1256,Property,35788.0,16415174,31,2023-09-18,2026-04-05,Online,Pol-Property
3174,884,Motor,15857.0,8085251,1,2024-11-19,2024-12-19,Online,Pol-Motor
3175,3237,Health,4749.0,13466079,15,2024-10-01,2025-12-25,Partnership,Pol-Health
3176,4410,Motor,10143.0,42747041,54,2023-05-27,2027-11-02,Online,Pol-Motor
3177,2705,Motor,8393.0,11246700,39,2025-08-05,2028-10-18,Agent,Pol-Motor
3178,4060,Health,5264.0,96840497,53,2024-08-15,2028-12-22,Agent,Pol-Health
3179,4319,Motor,20788.0,9453875,15,2025-08-18,2026-11-11,Agent,Pol-Motor
3180,4512,Health,6632.0,16159258,20,2024-01-07,2025-08-29,Bancassurance,Pol-Health
3181,2110,Health,14655.0,3989095,52,2024-08-30,2028-12-07,Aggregator,Pol-Health
3182,4720,Travel,5275.0,1491850,7,2023-04-26,2023-11-22,Aggregator,Pol-Travel
3183,2424,Motor,12707.0,566846,36,2024-02-27,2027-02-11,Agent,Pol-Motor
3184,2647,Property,14299.0,11940253,43,2023-05-03,2026-11-13,Agent,Pol-Property
3185,4501,Crop,4515.0,3480139,12,2025-05-19,2026-05-14,Online,Pol-Crop
3186,1279,Motor,6222.0,3969356,13,2023-01-01,2024-01-26,Online,Pol-Motor
3187,390,Property,7022.0,3915884,5,2024-12-15,2025-05-14,Bancassurance,Pol-Property
3188,1649,Motor,16600.0,2957615,43,2023-12-03,2027-06-15,Agent,Pol-Motor
3189,766,Motor,15939.0,23948953,6,2024-10-23,2025-04-21,Online,Pol-Motor
3190,348,Motor,6016.0,2436606,5,2025-08-31,2026-01-28,Online,Pol-Motor
3191,3574,Property,6052.0,8369423,45,2023-04-18,2026-12-28,Bancassurance,Pol-Property
3192,1346,Motor,8288.0,8368973,39,2025-03-01,2028-05-14,Online,Pol-Motor
3193,3006,Motor,3342.0,1417101,43,2024-12-22,2028-07-04,Agent,Pol-Motor
3194,2565,Health,13850.0,9057042,47,2024-02-07,2027-12-18,Aggregator,Pol-Health
3195,330,Motor,4762.0,1914892,6,2024-06-22,2024-12-19,Bancassurance,Pol-Motor
3196,3535,Health,7698.0,4969179,54,2025-02-24,2029-08-02,Bancassurance,Pol-Health
3197,3794,Motor,14775.0,3816398,6,2024-11-24,2025-05-23,Bancassurance,Pol-Motor
3198,974,Motor,9160.0,5655125,11,2023-05-25,2024-04-19,Online,Pol-Motor
3199,1246,Health,6010.0,9266498,27,2024-03-14,2026-06-02,Agent,Pol-Health
3200,2238,Health,4397.0,2439516,16,2025-05-07,2026-08-30,Aggregator,Pol-Health
3201,2620,Crop,7133.0,3187928,45,2024-10-31,2028-07-12,Bancassurance,Pol-Crop
3202,205,Health,6345.0,1246957,3,2025-09-20,2025-12-19,Agent,Pol-Health
3203,2260,Crop,27238.0,2025119,22,2025-09-02,2027-06-24,Aggregator,Pol-Crop
3204,4185,Motor,4902.0,10683314,32,2024-07-18,2027-03-05,Partnership,Pol-Motor
3205,3003,Health,5620.0,3860401,25,2023-03-22,2025-04-10,Partnership,Pol-Health
3206,363,Health,4442.0,12228095,18,2024-01-29,2025-07-22,Aggregator,Pol-Health
3207,3443,Property,6441.0,2290397,19,2023-04-04,2024-10-25,Agent,Pol-Property
3208,332,Travel,9519.0,2693509,48,2023-06-07,2027-05-17,Agent,Pol-Travel
3209,2969,Health,4568.0,14554290,30,2024-06-21,2026-12-08,Bancassurance,Pol-Health
3210,4804,Motor,8747.0,6624129,35,2025-08-24,2028-07-09,Aggregator,Pol-Motor
3211,422,Crop,3999.0,1408405,51,2024-03-28,2028-06-05,Online,Pol-Crop
3212,763,Motor,11687.0,3238439,46,2023-01-21,2026-11-01,Online,Pol-Motor
3213,2784,Motor,5834.0,11699420,54,2023-11-08,2028-04-15,Online,Pol-Motor
3214,2758,Health,6226.0,4631924,27,2023-09-21,2025-12-09,Agent,Pol-Health
3215,249,Motor,14816.0,16120702,18,2024-10-30,2026-04-23,Aggregator,Pol-Motor
3216,3547,Motor,5895.0,1682932,13,2023-06-09,2024-07-03,Online,Pol-Motor
3217,483,Travel,8943.0,16063875,44,2024-03-23,2027-11-03,Aggregator,Pol-Travel
3218,3476,Motor,10436.0,1859877,57,2025-09-10,2030-05-17,Agent,Pol-Motor
3219,3859,Property,14053.0,6719730,31,2024-03-03,2026-09-19,Online,Pol-Property
3220,3233,Motor,8640.0,12643326,53,2025-08-20,2029-12-27,Partnership,Pol-Motor
3221,2296,Motor,6257.0,6057275,3,2025-04-03,2025-07-02,Agent,Pol-Motor
3222,4415,Motor,5648.0,9017447,31,2025-01-26,2027-08-14,Agent,Pol-Motor
3223,3012,Health,8582.0,13554328,24,2023-12-19,2025-12-08,Agent,Pol-Health
3224,700,Motor,5017.0,8262166,55,2024-08-02,2029-02-07,Agent,Pol-Motor
3225,4627,Property,9606.0,4069285,37,2024-10-12,2027-10-27,Online,Pol-Property
3226,4092,Health,8107.0,4390490,22,2024-08-26,2026-06-17,Online,Pol-Health
3227,3828,Health,4091.0,2517975,33,2024-11-07,2027-07-25,Agent,Pol-Health
3228,1948,Motor,3967.0,1803133,45,2024-10-09,2028-06-20,Aggregator,Pol-Motor
3229,3862,Motor,7642.0,17625549,15,2024-03-17,2025-06-10,Agent,Pol-Motor
3230,1368,Health,6351.0,9361339,38,2024-10-03,2027-11-17,Partnership,Pol-Health
3231,123,Crop,11024.0,19820915,59,2023-01-06,2027-11-11,Aggregator,Pol-Crop
3232,750,Health,4635.0,9318820,42,2024-11-02,2028-04-15,Online,Pol-Health
3233,4415,Health,10571.0,3917589,14,2023-12-22,2025-02-14,Agent,Pol-Health
3234,1598,Crop,10722.0,1886189,48,2024-02-07,2028-01-17,Agent,Pol-Crop
3235,586,Motor,4060.0,3392977,15,2023-12-29,2025-03-23,Online,Pol-Motor
3236,544,Motor,6559.0,9890113,56,2025-05-18,2029-12-23,Online,Pol-Motor
3237,2201,Health,14518.0,2836863,29,2024-02-06,2026-06-25,Partnership,Pol-Health
3238,2704,Motor,8958.0,17648937,26,2025-05-16,2027-07-05,Aggregator,Pol-Motor
3239,15,Travel,6979.0,3893437,22,2024-08-23,2026-06-14,Aggregator,Pol-Travel
3240,1467,Health,11261.0,1821770,4,2025-07-24,2025-11-21,Agent,Pol-Health
3241,3376,Motor,5735.0,4061064,33,2023-03-01,2025-11-15,Bancassurance,Pol-Motor
3242,245,Motor,6223.0,6634063,57,2025-09-24,2030-05-31,Online,Pol-Motor
3243,2615,Health,7977.0,24901009,5,2023-06-17,2023-11-14,Bancassurance,Pol-Health
3244,899,Health,14920.0,5969051,28,2025-09-03,2027-12-22,Online,Pol-Health
3245,1479,Travel,4627.0,3079313,49,2024-07-31,2028-08-09,Partnership,Pol-Travel
3246,1383,Health,9277.0,19296652,35,2024-10-23,2027-09-08,Bancassurance,Pol-Health
3247,52,Health,6004.0,15162498,42,2023-02-06,2026-07-20,Online,Pol-Health
3248,2059,Motor,13648.0,4889977,32,2025-05-27,2028-01-12,Online,Pol-Motor
