claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
6581,6479,3542,2025-04-04,Health,60264,52360.0,Pending,0,
6582,132,1956,2025-03-21,Accident,25968,25219.0,Settled,0,25.0
6583,751,1835,2024-11-04,Accident,73212,66893.0,Settled,0,80.0
6584,6830,1066,2024-01-28,Accident,198499,169351.0,Settled,0,48.0
6585,4433,4650,2024-04-29,Theft,115771,104525.0,Settled,0,61.0
6586,3461,4690,2024-12-03,Natural Disaster,17590,15463.0,Settled,0,28.0
6587,9709,1800,2025-11-17,Accident,15765,14812.0,Settled,0,20.0
6588,865,1849,2024-04-24,Theft,51985,53606.0,Settled,0,39.0
6589,2972,3636,2024-09-05,Accident,16330,15210.0,Rejected,0,
6590,1933,112,2025-02-04,Theft,147872,138960.0,Rejected,0,
6591,7419,3808,2025-01-01,Accident,208979,192186.0,Rejected,0,
6592,9529,1747,2025-04-27,Theft,28330,25273.0,Rejected,1,
6593,1507,1827,2024-04-07,Accident,55495,57196.0,Pending,1,
6594,2408,188,2026-05-10,Health,16865,17582.0,Settled,0,39.0
6595,4105,4253,2024-03-15,Accident,14242,13228.0,Settled,0,61.0
6596,7,4234,2025-07-09,Accident,10078,10247.0,Settled,0,59.0
6597,3173,1256,2025-06-01,Accident,832950,750675.0,Settled,0,36.0
6598,9082,1135,2025-05-28,Natural Disaster,39009,34189.0,Settled,1,3.0
6599,6500,3030,2026-03-12,Accident,18377,16919.0,Pending,0,
6600,6275,1790,2024-08-27,Natural Disaster,67743,63911.0,Settled,0,106.0
6601,2632,2565,2025-10-27,Natural Disaster,49336,50594.0,Settled,0,60.0
6602,2052,4117,2024-11-05,Fire,640634,580087.0,Settled,0,91.0
6603,5099,3313,2026-04-30,Accident,177381,180904.0,Settled,0,82.0
6604,2218,1796,2025-07-02,Health,60621,53915.0,Settled,0,106.0
6605,5250,2251,2025-08-19,Accident,14969,13543.0,Settled,0,80.0
6606,616,588,2026-02-01,Theft,41071,42323.0,Settled,0,107.0
6607,2646,4928,2024-10-07,Natural Disaster,442449,442009.0,Settled,0,90.0
6608,5763,4408,2025-03-18,Accident,25991,25493.0,Settled,0,33.0
6609,4426,2346,2026-04-01,Natural Disaster,9103,8228.0,Settled,0,77.0
6610,2136,685,2025-01-10,Natural Disaster,49543,51366.0,Settled,0,20.0
6611,4335,309,2025-12-15,Fire,66976,57810.0,Settled,0,7.0
6612,6972,4411,2025-01-23,Accident,33203,30061.0,Settled,0,101.0
6613,8702,1392,2025-04-30,Health,240508,239109.0,Settled,0,101.0
6614,2791,999,2026-03-27,Accident,72339,64108.0,Settled,0,49.0
6615,4991,2813,2025-06-24,Accident,292628,269160.0,Settled,0,31.0
6616,9005,1049,2024-02-14,Theft,67372,67265.0,Settled,0,66.0
6617,7772,686,2025-10-07,Theft,43338,40375.0,Settled,0,96.0
6618,1412,538,2026-02-05,Accident,204062,208376.0,Settled,0,81.0
6619,2002,4435,2024-07-15,Natural Disaster,14491,13985.0,Pending,0,
6620,8208,2678,2024-10-09,Accident,42654,44549.0,Settled,0,119.0
6621,7390,1292,2026-04-28,Health,16265,15920.0,Rejected,0,
6622,2810,3947,2024-02-15,Accident,94112,93471.0,Settled,0,117.0
6623,6056,2175,2025-01-17,Accident,165082,168079.0,Settled,0,75.0
6624,183,4512,2024-02-22,Accident,87593,87316.0,Settled,0,49.0
6625,5089,1320,2024-05-07,Health,421014,424065.0,Settled,0,107.0
6626,676,985,2024-06-02,Health,17395,16860.0,Settled,0,105.0
6627,8124,1250,2025-02-08,Health,77774,69676.0,Pending,0,
6628,7716,1116,2024-01-04,Health,34634,32675.0,Settled,0,35.0
6629,7332,1750,2024-08-18,Natural Disaster,70651,73651.0,Settled,0,21.0
6630,175,1014,2025-07-07,Accident,486143,458387.0,Settled,0,10.0
6631,5408,624,2025-05-04,Natural Disaster,585144,600857.0,Settled,0,92.0
6632,8814,2822,2025-07-01,Accident,104858,103361.0,Settled,0,42.0
6633,6669,873,2025-08-22,Accident,198482,172185.0,Settled,0,87.0
6634,8866,989,2024-04-13,Theft,236981,225739.0,Settled,0,62.0
6635,9936,1877,2026-06-10,Fire,153090,131520.0,Settled,0,44.0
6636,9691,2555,2024-03-30,Natural Disaster,123302,114821.0,Settled,0,92.0
6637,4767,1856,2025-06-26,Theft,96900,100918.0,Settled,0,50.0
6638,4528,1848,2024-05-28,Health,26682,27548.0,Settled,1,46.0
6639,4829,1389,2024-02-05,Health,36904,35312.0,Settled,0,102.0
6640,1863,1332,2024-06-19,Accident,60591,60569.0,Settled,0,119.0
6641,3204,4185,2024-07-18,Natural Disaster,388388,372659.0,Settled,0,93.0
6642,3918,4483,2024-05-01,Natural Disaster,22168,21323.0,Rejected,0,
6643,7761,4219,2025-09-14,Health,19775,19687.0,Settled,0,104.0
6644,9025,1811,2024-10-09,Health,17287,16988.0,Settled,0,42.0
6645,8322,1859,2026-03-08,Accident,107658,93369.0,Pending,0,
6646,1923,4307,2024-01-13,Accident,130398,120775.0,Settled,0,63.0
6647,77,3593,2024-03-27,Fire,45569,41574.0,Settled,0,12.0
6648,7217,3633,2025-06-18,Accident,67107,70193.0,Settled,0,16.0
6649,3823,2399,2025-10-17,Fire,210876,209837.0,Settled,0,109.0
6650,3194,2565,2024-06-21,Theft,42742,43800.0,Settled,1,19.0
6651,451,3806,2025-12-16,Accident,49196,42826.0,Settled,0,118.0
6652,5061,185,2024-02-11,Natural Disaster,15592,13413.0,Settled,0,114.0
6653,1278,1770,2024-12-26,Theft,82718,80580.0,Pending,0,
6654,3968,1283,2025-04-19,Health,56185,53882.0,Settled,0,13.0
6655,2662,4971,2025-08-09,Accident,125819,109254.0,Settled,0,97.0
6656,3888,1234,2025-01-22,Accident,7355,7130.0,Settled,0,110.0
6657,962,705,2024-02-22,Accident,13176,13427.0,Pending,0,
6658,8926,1081,2024-04-01,Theft,120957,106896.0,Pending,0,
6659,1478,4735,2024-03-19,Accident,50901,48967.0,Settled,0,82.0
6660,9499,1123,2026-02-12,Accident,38761,39537.0,Settled,0,104.0
6661,3149,1594,2025-08-30,Natural Disaster,171215,176404.0,Settled,0,66.0
6662,6149,3070,2024-07-09,Health,263407,270269.0,Settled,0,77.0
6663,9524,3992,2024-07-15,Accident,100480,102350.0,Settled,0,29.0
6664,7416,3395,2025-06-23,Natural Disaster,28059,25836.0,Settled,0,110.0
6665,830,3357,2026-05-16,Fire,41570,40145.0,Settled,0,72.0
6666,3472,2372,2024-09-05,Accident,9184,8708.0,Settled,0,85.0
6667,4679,2875,2024-01-01,Health,33710,29406.0,Settled,0,19.0
6668,8171,262,2024-11-03,Accident,78360,74864.0,Settled,0,98.0
6669,579,3215,2025-02-25,Accident,71906,68812.0,Settled,0,83.0
6670,9681,3323,2025-07-30,Fire,168082,171695.0,Settled,0,53.0
6671,6083,4465,2026-02-14,Theft,34962,30299.0,Settled,0,100.0
6672,3182,4720,2025-09-26,Accident,231905,203941.0,Settled,0,18.0
6673,3269,4715,2025-06-28,Natural Disaster,30706,29678.0,Pending,0,
6674,7064,3399,2024-09-30,Natural Disaster,39387,34724.0,Settled,0,40.0
6675,4580,4765,2026-05-01,Natural Disaster,71113,74069.0,Settled,0,99.0
6676,6599,4552,2024-03-01,Health,18036,17303.0,Settled,0,31.0
6677,9881,3777,2024-08-01,Theft,211771,187882.0,Rejected,0,
6678,2283,202,2025-05-08,Natural Disaster,24710,21289.0,Settled,0,25.0
6679,3189,766,2025-04-15,Health,19898,19128.0,Settled,0,59.0
6680,7234,1684,2025-08-05,Accident,70332,71401.0,Settled,0,42.0
6681,4746,2931,2025-10-21,Health,5505,5285.0,Settled,0,43.0
6682,9010,2058,2024-05-12,Accident,12349,12797.0,Settled,0,104.0
6683,7409,1514,2024-04-05,Theft,159956,166919.0,Settled,0,104.0
6684,8587,1569,2025-07-29,Theft,54085,46114.0,Rejected,0,
6685,2929,4282,2026-05-26,Natural Disaster,65694,67089.0,Settled,0,62.0
6686,7637,4563,2024-10-13,Natural Disaster,7987,7979.0,Settled,0,116.0
6687,2084,2032,2026-04-29,Health,114737,112073.0,Settled,0,24.0
6688,5421,3086,2025-01-03,Fire,37639,39301.0,Settled,0,42.0
6689,2360,4073,2024-09-13,Accident,22055,19153.0,Settled,0,114.0
6690,8101,3479,2026-01-03,Fire,16470,15627.0,Rejected,0,
6691,9096,75,2024-05-18,Accident,6301,5753.0,Rejected,0,
6692,5452,3486,2025-09-10,Theft,36517,38308.0,Pending,0,
6693,6851,4577,2026-06-06,Accident,86116,78353.0,Settled,0,65.0
6694,8758,2136,2026-02-12,Accident,75007,67448.0,Settled,1,29.0
6695,7305,3022,2025-07-12,Theft,6513,6118.0,Settled,0,38.0
6696,140,3099,2025-12-23,Natural Disaster,64600,55395.0,Settled,0,78.0
6697,8744,2797,2025-04-02,Theft,19841,19307.0,Settled,0,116.0
6698,1390,3170,2024-11-22,Theft,322488,283116.0,Settled,0,43.0
6699,7408,2309,2025-04-30,Natural Disaster,241545,231931.0,Settled,0,7.0
6700,4449,3124,2025-01-04,Accident,130139,133568.0,Settled,0,108.0
6701,9970,1302,2025-01-08,Accident,88983,81133.0,Settled,0,62.0
6702,8269,489,2024-06-10,Health,185266,168571.0,Settled,0,112.0
6703,5285,3167,2025-07-29,Accident,40585,38666.0,Settled,0,65.0
6704,9897,577,2024-03-20,Theft,8537,7942.0,Settled,0,97.0
6705,9604,1419,2024-12-02,Health,91006,93930.0,Settled,0,61.0
6706,4567,1044,2025-09-12,Accident,33873,34937.0,Pending,0,
6707,1373,2657,2024-02-01,Health,77249,72840.0,Settled,0,11.0
6708,8171,262,2024-09-13,Natural Disaster,59827,59405.0,Settled,1,62.0
6709,9608,1822,2024-11-10,Health,80449,72756.0,Pending,0,
6710,6048,262,2026-01-19,Fire,135515,131036.0,Settled,1,70.0
6711,7764,710,2025-11-12,Accident,36708,37207.0,Settled,0,76.0
6712,3549,2053,2024-11-16,Natural Disaster,6897,6940.0,Settled,0,46.0
6713,193,4946,2026-01-02,Accident,48481,42663.0,Pending,0,
6714,3338,4225,2024-02-11,Natural Disaster,99735,98863.0,Settled,0,8.0
6715,1299,3020,2026-03-09,Accident,75760,67574.0,Settled,0,39.0
6716,8231,240,2024-12-13,Natural Disaster,17926,17085.0,Settled,0,108.0
6717,5805,4784,2024-12-22,Accident,47236,49443.0,Settled,0,7.0
6718,6546,2165,2025-05-24,Accident,15920,13802.0,Settled,0,64.0
6719,8422,3512,2025-06-30,Theft,77204,66249.0,Settled,0,30.0
6720,9302,3425,2025-12-05,Health,124476,119244.0,Settled,0,119.0
6721,9426,534,2025-11-08,Theft,189064,197594.0,Settled,0,107.0
6722,2659,3837,2025-04-17,Accident,88864,89938.0,Settled,0,44.0
6723,7546,1731,2025-06-16,Accident,78405,70433.0,Settled,0,79.0
6724,1201,3728,2025-04-05,Natural Disaster,166705,171211.0,Settled,0,28.0
6725,3710,726,2024-03-02,Health,18919,18272.0,Settled,0,45.0
6726,6736,83,2025-07-01,Theft,121542,126159.0,Settled,0,49.0
6727,8595,4598,2025-02-27,Fire,25199,25407.0,Pending,0,
6728,3027,1261,2024-06-29,Health,69497,61839.0,Settled,0,3.0
6729,4758,730,2025-04-04,Fire,161361,152309.0,Rejected,0,
6730,5407,3260,2024-09-04,Natural Disaster,50086,49762.0,Settled,0,54.0
6731,7310,1895,2026-04-24,Natural Disaster,8329,8186.0,Pending,0,
6732,2911,3058,2024-11-12,Health,31335,29341.0,Settled,0,116.0
6733,6963,2535,2025-09-26,Accident,16689,17133.0,Settled,0,38.0
6734,672,731,2026-04-03,Accident,69696,61296.0,Settled,0,52.0
6735,5137,309,2026-05-16,Health,22603,22158.0,Settled,0,87.0
6736,1634,3651,2026-06-06,Health,21352,20338.0,Pending,0,
6737,5438,1020,2024-02-16,Health,17500,15612.0,Settled,0,102.0
6738,1725,2684,2026-01-17,Accident,7067,6219.0,Settled,0,57.0
6739,1008,2295,2024-06-19,Theft,27645,27395.0,Settled,0,100.0
6740,3081,271,2025-12-01,Health,111669,96829.0,Pending,0,
6741,8606,4682,2024-09-06,Accident,9367,8428.0,Settled,0,101.0
6742,841,2561,2025-01-27,Health,68030,59813.0,Settled,0,117.0
6743,7287,2211,2025-01-02,Health,25172,21680.0,Settled,0,45.0
6744,6122,2373,2025-07-13,Natural Disaster,12137,12010.0,Settled,0,101.0
6745,4928,2337,2025-09-08,Health,21227,18910.0,Settled,0,53.0
6746,5537,3232,2024-04-24,Fire,62934,56364.0,Settled,0,33.0
6747,2269,3593,2025-01-21,Accident,88415,79834.0,Settled,0,81.0
6748,5351,3706,2025-01-01,Accident,195297,170464.0,Settled,0,114.0
6749,4988,4368,2024-11-14,Fire,20930,19426.0,Settled,1,99.0
6750,9934,2558,2024-08-16,Health,108414,98660.0,Settled,0,66.0
6751,271,2930,2024-12-23,Accident,91109,78804.0,Settled,0,58.0
6752,4343,2604,2024-12-10,Natural Disaster,214812,219983.0,Rejected,0,
6753,993,2567,2025-09-07,Health,29515,30725.0,Settled,0,5.0
6754,3164,92,2025-07-14,Health,49853,45465.0,Pending,1,
6755,2829,4523,2024-10-23,Health,21400,21720.0,Settled,0,93.0
6756,723,52,2024-11-11,Accident,124405,122680.0,Settled,0,70.0
6757,9640,104,2026-05-28,Accident,66691,63367.0,Settled,0,111.0
6758,4320,235,2025-03-06,Accident,47345,41912.0,Settled,0,83.0
6759,8253,1052,2025-08-15,Health,30700,27144.0,Settled,0,101.0
6760,6490,1613,2024-04-14,Accident,66514,65245.0,Settled,0,47.0
6761,2922,2204,2024-05-08,Accident,47208,46355.0,Settled,0,66.0
6762,2545,4620,2025-12-07,Accident,91297,80317.0,Settled,0,97.0
6763,3213,2784,2024-02-26,Theft,35648,35423.0,Settled,0,24.0
6764,7823,2421,2024-10-27,Natural Disaster,29023,27219.0,Rejected,0,
6765,8961,3350,2024-09-07,Accident,53381,52900.0,Settled,0,50.0
6766,1152,4476,2024-04-21,Accident,34401,33058.0,Settled,0,110.0
6767,547,4286,2025-08-24,Accident,30821,26417.0,Pending,0,
6768,3794,1334,2024-07-07,Theft,9606,8848.0,Settled,0,118.0
6769,4268,284,2024-07-08,Theft,15877,13587.0,Settled,0,48.0
6770,4566,1219,2024-04-28,Natural Disaster,9554,9519.0,Settled,0,80.0
6771,7362,1148,2026-04-25,Fire,31944,28339.0,Settled,0,69.0
6772,1630,3556,2026-06-12,Accident,152476,158327.0,Settled,0,88.0
6773,6837,3574,2025-03-10,Health,12248,12846.0,Settled,0,5.0
6774,4946,672,2025-10-25,Accident,16754,17196.0,Settled,0,31.0
6775,8385,841,2024-12-13,Natural Disaster,41822,38212.0,Settled,1,4.0
6776,7808,208,2025-03-20,Natural Disaster,277689,240978.0,Settled,0,49.0
6777,5552,1404,2024-01-18,Accident,169458,168683.0,Settled,0,54.0
6778,7230,2929,2025-11-09,Fire,6442,5615.0,Settled,0,10.0
6779,5080,2485,2024-02-06,Theft,51395,45451.0,Rejected,0,
6780,5479,309,2025-02-02,Health,6173,5345.0,Settled,0,10.0
6781,9758,4462,2024-02-13,Theft,46907,43208.0,Settled,0,116.0
6782,1195,1125,2026-01-02,Accident,246142,219472.0,Settled,0,61.0
6783,9527,1154,2026-01-31,Health,16146,15727.0,Rejected,0,
6784,2063,3316,2024-07-06,Health,61690,56994.0,Settled,0,3.0
6785,4770,2273,2025-12-28,Natural Disaster,71334,66244.0,Settled,0,39.0
6786,9191,3578,2025-01-26,Fire,62142,59403.0,Settled,0,82.0
6787,99,3903,2024-02-16,Health,414783,378978.0,Settled,0,55.0
6788,6560,1989,2025-12-18,Accident,114244,104607.0,Settled,0,9.0
6789,8882,977,2025-09-29,Natural Disaster,252698,232344.0,Settled,0,40.0
6790,2003,3584,2026-01-17,Accident,63631,63257.0,Settled,0,9.0
6791,9565,1627,2026-06-16,Health,29229,27116.0,Settled,0,83.0
6792,424,2911,2025-01-12,Accident,47451,41302.0,Pending,0,
6793,3442,2078,2025-04-07,Natural Disaster,99080,97733.0,Settled,0,65.0
6794,6668,2816,2024-06-02,Accident,31715,32940.0,Pending,0,
6795,580,757,2025-05-09,Health,41654,35975.0,Settled,0,35.0
6796,9899,2883,2024-06-14,Accident,17156,17660.0,Pending,0,
6797,9581,3711,2024-01-05,Theft,120629,111107.0,Settled,0,112.0
6798,9813,3427,2024-03-08,Health,24049,23089.0,Rejected,0,
6799,3242,245,2025-07-20,Natural Disaster,50374,44359.0,Settled,0,108.0
6800,1405,1255,2026-03-27,Health,15551,14100.0,Settled,0,20.0
6801,5219,575,2025-07-12,Natural Disaster,67979,61158.0,Settled,0,105.0
6802,7571,368,2025-10-11,Theft,571343,491194.0,Settled,0,118.0
6803,3400,2533,2026-04-10,Accident,425002,414461.0,Settled,0,8.0
6804,8164,58,2024-07-29,Accident,28978,29175.0,Settled,0,46.0
6805,5764,3270,2024-02-01,Theft,106681,91483.0,Settled,0,118.0
6806,7321,3756,2024-02-25,Health,21809,18778.0,Settled,0,23.0
6807,6835,1839,2025-02-09,Health,52315,46975.0,Settled,0,85.0
6808,9260,1630,2026-06-10,Accident,11559,10218.0,Pending,0,
6809,8503,2367,2025-02-03,Accident,44668,40284.0,Settled,0,21.0
6810,4990,738,2026-03-12,Natural Disaster,19916,18319.0,Settled,0,51.0
6811,7577,2565,2024-01-08,Accident,16165,16888.0,Settled,0,21.0
6812,8575,4203,2025-07-30,Theft,146463,134215.0,Rejected,0,
6813,7302,3292,2025-05-07,Health,54723,49164.0,Settled,0,17.0
6814,5523,1167,2025-07-13,Health,20048,17202.0,Settled,1,106.0
6815,3269,4715,2024-06-05,Accident,23766,23036.0,Settled,0,43.0
6816,2670,4858,2024-12-16,Fire,14868,15317.0,Rejected,0,
6817,1264,4010,2024-12-20,Natural Disaster,54888,52754.0,Pending,0,
6818,4278,1652,2024-12-08,Accident,220747,224467.0,Settled,0,19.0
6819,1997,3373,2026-02-08,Accident,85677,74286.0,Settled,0,74.0
6820,1993,864,2025-01-28,Accident,37118,32274.0,Pending,0,
6821,4430,448,2025-05-27,Health,30247,29512.0,Settled,0,116.0
6822,993,2567,2026-05-20,Health,83995,73014.0,Settled,0,100.0
6823,1751,3255,2026-05-19,Accident,59594,56458.0,Settled,0,101.0
6824,1727,4025,2025-08-09,Health,24704,21878.0,Settled,0,84.0
6825,7250,1627,2026-01-07,Natural Disaster,58853,51530.0,Settled,0,75.0
6826,3755,1601,2026-03-04,Theft,64897,61994.0,Settled,0,59.0
6827,3980,932,2025-09-14,Fire,85497,74988.0,Settled,1,73.0
6828,3931,833,2024-10-13,Natural Disaster,11714,10531.0,Settled,0,16.0
6829,199,3719,2024-09-18,Fire,45577,40672.0,Settled,0,24.0
6830,4332,1623,2025-07-01,Fire,17840,18637.0,Settled,0,29.0
6831,3518,2223,2024-11-19,Accident,142286,121195.0,Settled,0,89.0
6832,4900,717,2024-08-18,Health,257303,222623.0,Settled,0,44.0
6833,1155,1272,2024-01-30,Accident,48248,49337.0,Settled,0,117.0
6834,8018,2161,2025-04-16,Health,339928,324173.0,Settled,0,81.0
6835,1808,1496,2024-09-26,Health,157257,139908.0,Settled,0,87.0
6836,8140,329,2024-02-20,Theft,13351,12030.0,Settled,0,7.0
6837,7384,186,2026-06-11,Fire,123761,126555.0,Settled,0,100.0
6838,2490,4333,2025-08-11,Health,28099,29075.0,Pending,0,
6839,1175,1801,2025-08-26,Theft,34195,30775.0,Settled,0,6.0
6840,8696,1889,2024-01-29,Health,411943,367717.0,Settled,0,45.0
6841,7457,450,2025-09-15,Accident,111293,102738.0,Settled,0,33.0
6842,5700,2399,2024-05-06,Accident,195219,200545.0,Settled,0,66.0
6843,7438,3387,2025-06-10,Accident,52753,44946.0,Settled,0,82.0
6844,2726,4143,2024-09-18,Theft,30147,28094.0,Settled,0,11.0
6845,9161,4041,2026-03-20,Health,78770,72012.0,Settled,0,57.0
6846,5986,2898,2026-05-25,Accident,20703,20083.0,Pending,1,
6847,5358,4206,2024-07-16,Natural Disaster,9249,8729.0,Pending,0,
6848,616,588,2024-11-17,Health,45339,40011.0,Settled,0,30.0
6849,7093,305,2025-11-11,Fire,39882,40178.0,Settled,1,91.0
6850,1381,2874,2026-03-28,Natural Disaster,98266,95992.0,Settled,0,6.0
6851,1219,2601,2024-01-23,Health,73070,64476.0,Settled,0,89.0
6852,5670,849,2025-10-29,Natural Disaster,70819,63084.0,Settled,0,115.0
6853,3825,92,2024-10-10,Health,29134,29504.0,Pending,0,
6854,8744,2797,2025-03-25,Accident,41077,35947.0,Pending,0,
6855,5894,225,2024-07-07,Accident,114450,113481.0,Rejected,0,
6856,2834,3283,2024-06-13,Accident,22521,19922.0,Settled,1,87.0
6857,4052,20,2024-05-10,Health,100641,97115.0,Settled,0,22.0
6858,292,2524,2024-08-17,Theft,16883,15938.0,Rejected,0,
6859,7503,3714,2024-11-27,Theft,75940,76330.0,Settled,0,86.0
6860,7155,1603,2024-06-08,Health,9078,8414.0,Settled,0,84.0
6861,1038,1822,2026-01-08,Health,38627,39866.0,Settled,0,59.0
6862,2833,4951,2025-12-09,Theft,13307,13398.0,Settled,1,24.0
6863,1338,3718,2024-03-13,Natural Disaster,26603,26756.0,Settled,0,51.0
6864,9069,284,2025-11-14,Fire,55951,50676.0,Pending,0,
6865,5298,1665,2024-02-08,Accident,33401,31488.0,Settled,0,66.0
6866,9542,3162,2024-10-11,Theft,210806,187818.0,Settled,0,89.0
6867,1763,4490,2025-12-29,Natural Disaster,53357,54086.0,Pending,0,
6868,3118,2678,2026-01-10,Accident,48685,47637.0,Settled,0,42.0
6869,1211,2513,2025-03-18,Accident,57026,48549.0,Settled,0,81.0
6870,8136,354,2025-08-13,Accident,6138,5920.0,Settled,0,7.0
6871,6619,1139,2026-06-12,Health,201981,173575.0,Pending,0,
6872,5020,4025,2024-01-19,Natural Disaster,5802,5360.0,Pending,1,
6873,130,685,2024-12-29,Accident,45782,47109.0,Settled,0,39.0
6874,8891,4811,2025-01-12,Natural Disaster,34635,30144.0,Settled,0,52.0
6875,3638,4645,2026-04-13,Health,45964,39915.0,Settled,0,62.0
6876,4162,453,2025-09-29,Theft,17209,17455.0,Settled,0,103.0
6877,1006,886,2024-01-17,Accident,160275,144865.0,Settled,0,67.0
6878,5019,3797,2026-04-18,Accident,15291,13107.0,Settled,0,114.0
6879,264,1592,2025-10-31,Natural Disaster,42570,41454.0,Settled,0,38.0
6880,6793,4614,2026-06-10,Accident,63027,56897.0,Settled,0,18.0
6881,1238,989,2025-04-11,Accident,27429,25587.0,Settled,0,82.0
6882,8850,1346,2024-01-01,Health,31754,28177.0,Settled,0,98.0
6883,2791,999,2026-01-07,Natural Disaster,41739,42617.0,Settled,0,57.0
6884,4060,1315,2024-04-19,Accident,300934,292102.0,Settled,0,56.0
6885,5926,2316,2024-06-22,Health,27945,27678.0,Pending,0,
6886,7038,2603,2025-06-21,Accident,27369,25609.0,Settled,0,64.0
6887,8646,21,2025-08-27,Theft,47002,41930.0,Pending,0,
6888,3579,258,2026-05-12,Accident,113068,110417.0,Pending,0,
6889,6415,454,2024-05-04,Health,78768,69016.0,Settled,0,117.0
6890,7357,3134,2024-05-15,Health,268885,252047.0,Settled,1,28.0
6891,245,2514,2024-03-24,Health,39834,36744.0,Pending,0,
6892,1657,1195,2025-01-24,Natural Disaster,32902,30157.0,Settled,0,81.0
6893,5253,569,2024-03-05,Health,268244,267269.0,Pending,0,
6894,7789,585,2025-02-01,Accident,62446,56385.0,Rejected,0,
6895,6939,3825,2024-01-29,Theft,18544,19301.0,Settled,0,74.0
6896,8634,3823,2025-08-23,Accident,49006,44394.0,Settled,0,49.0
6897,3679,2643,2024-01-20,Accident,36685,34887.0,Settled,0,66.0
6898,9720,2566,2024-01-16,Accident,63333,61063.0,Settled,0,44.0
6899,9235,4823,2024-07-29,Natural Disaster,2880,2716.0,Settled,0,114.0
6900,5278,2776,2024-04-10,Accident,18873,16489.0,Settled,0,113.0
6901,6878,356,2026-04-13,Accident,15678,15467.0,Settled,0,111.0
6902,7301,4761,2025-09-13,Accident,48764,42334.0,Settled,0,112.0
6903,9332,7,2024-04-16,Health,81328,72812.0,Settled,0,15.0
6904,2878,86,2026-02-21,Health,20812,18129.0,Settled,0,66.0
6905,6090,4933,2024-11-13,Accident,20170,20298.0,Settled,0,56.0
6906,6953,2868,2025-11-30,Health,20863,20789.0,Settled,0,75.0
6907,5622,250,2024-11-17,Health,10143,10468.0,Settled,0,112.0
6908,8897,4684,2024-01-24,Theft,24992,23842.0,Settled,0,40.0
6909,9807,2726,2025-04-08,Accident,71693,68111.0,Settled,0,66.0
6910,3669,3621,2024-06-17,Accident,61378,62811.0,Settled,0,57.0
6911,4576,403,2025-06-01,Theft,41820,38050.0,Settled,0,46.0
6912,4250,2965,2026-01-25,Natural Disaster,20387,18717.0,Rejected,0,
6913,7757,4500,2026-05-27,Health,193466,195714.0,Settled,1,36.0
6914,4549,867,2024-01-12,Accident,83472,81804.0,Rejected,0,
6915,6606,1543,2024-06-06,Theft,151779,157132.0,Settled,0,35.0
6916,6454,1045,2025-03-04,Fire,131415,124412.0,Rejected,0,
6917,8772,3671,2024-08-24,Natural Disaster,49628,50287.0,Settled,0,78.0
6918,3304,3706,2024-03-16,Theft,69957,70004.0,Settled,0,75.0
6919,1161,2594,2025-09-10,Accident,56217,51622.0,Pending,0,
