indicator_id,claim_id,indicator_type,indicator_value,score,review_status
1603,16503,Amount Rounding,1,40.3,Confirmed
1604,874,Amount Rounding,1,55.6,Under Review
1605,8730,Rapid Settlement,1,20.1,Under Review
1606,5047,Policy-Claim Gap,1,56.9,Under Review
1607,17497,Repeat Claimant,1,28.1,Under Review
1608,214,Repeat Claimant,1,33.9,Under Review
1609,8686,Policy-Claim Gap,0,31.5,Under Review
1610,4329,Policy-Claim Gap,0,21.4,Under Review
1611,2504,Policy-Claim Gap,1,25.8,Cleared
1612,4674,Amount Rounding,1,8.8,Flagged
1613,1208,Rapid Settlement,0,6.8,Under Review
1614,8387,Rapid Settlement,0,64.4,Under Review
1615,5828,Rapid Settlement,0,85.6,Confirmed
1616,11827,Repeat Claimant,1,79.0,Confirmed
1617,7618,High Claim Ratio,1,59.4,Confirmed
1618,17196,Amount Rounding,1,97.7,Under Review
1619,17840,Amount Rounding,1,6.6,Cleared
1620,14050,Policy-Claim Gap,0,67.7,Under Review
1621,1540,Rapid Settlement,1,11.9,Flagged
1622,10035,Policy-Claim Gap,1,94.2,Flagged
1623,3467,Policy-Claim Gap,1,86.3,Under Review
1624,9003,High Claim Ratio,0,39.8,Confirmed
1625,4507,Repeat Claimant,0,3.4,Under Review
1626,5561,Amount Rounding,1,14.4,Under Review
1627,16087,Rapid Settlement,1,96.6,Confirmed
1628,6743,High Claim Ratio,1,97.9,Confirmed
1629,2323,High Claim Ratio,1,2.9,Confirmed
1630,7796,Amount Rounding,1,41.2,Under Review
1631,13491,Rapid Settlement,1,71.0,Flagged
1632,7002,Policy-Claim Gap,0,24.9,Confirmed
1633,6478,Repeat Claimant,0,74.2,Flagged
1634,7265,Rapid Settlement,1,82.6,Under Review
1635,9701,High Claim Ratio,1,62.1,Flagged
1636,8668,High Claim Ratio,1,15.0,Confirmed
1637,15779,High Claim Ratio,1,5.6,Cleared
1638,15087,Repeat Claimant,1,87.5,Cleared
1639,12473,Amount Rounding,1,91.4,Flagged
1640,6371,High Claim Ratio,0,28.8,Confirmed
1641,5718,High Claim Ratio,0,12.2,Flagged
1642,5885,High Claim Ratio,1,12.3,Flagged
1643,9016,Repeat Claimant,0,33.0,Flagged
1644,8461,Repeat Claimant,1,60.2,Cleared
1645,7701,Repeat Claimant,1,88.9,Under Review
1646,3225,Rapid Settlement,0,42.4,Flagged
1647,8282,Rapid Settlement,0,92.4,Confirmed
1648,8987,High Claim Ratio,1,96.9,Confirmed
1649,4248,Amount Rounding,0,49.1,Confirmed
1650,17869,Policy-Claim Gap,0,54.8,Flagged
1651,10837,Rapid Settlement,1,37.2,Flagged
1652,18406,Policy-Claim Gap,1,43.0,Flagged
1653,8959,Amount Rounding,1,51.7,Flagged
1654,15753,Policy-Claim Gap,0,68.7,Flagged
1655,16324,Repeat Claimant,1,64.3,Flagged
1656,909,Policy-Claim Gap,0,26.0,Confirmed
1657,13010,High Claim Ratio,1,96.0,Under Review
1658,4726,Repeat Claimant,0,77.5,Flagged
1659,13670,Repeat Claimant,0,63.5,Confirmed
1660,9271,Rapid Settlement,1,20.4,Under Review
1661,16635,Repeat Claimant,1,66.5,Under Review
1662,575,Repeat Claimant,0,7.1,Flagged
1663,16748,High Claim Ratio,1,75.6,Flagged
1664,7873,Rapid Settlement,1,83.0,Under Review
1665,17126,Repeat Claimant,0,59.5,Under Review
1666,7325,Policy-Claim Gap,1,33.6,Flagged
1667,2719,Policy-Claim Gap,0,26.9,Flagged
1668,749,Repeat Claimant,1,31.8,Cleared
1669,12180,Policy-Claim Gap,1,82.9,Flagged
1670,12566,Rapid Settlement,1,6.5,Confirmed
1671,6536,Repeat Claimant,0,33.7,Confirmed
1672,7293,Repeat Claimant,0,39.3,Flagged
1673,5198,Amount Rounding,1,47.6,Under Review
1674,17520,Amount Rounding,0,61.7,Flagged
1675,17534,Repeat Claimant,0,62.9,Flagged
1676,11341,Policy-Claim Gap,1,32.3,Flagged
1677,10975,Amount Rounding,1,41.1,Under Review
1678,16394,Rapid Settlement,0,14.9,Cleared
1679,9310,Amount Rounding,0,8.5,Under Review
1680,10792,High Claim Ratio,0,20.3,Confirmed
1681,6292,High Claim Ratio,0,5.7,Under Review
1682,2820,Amount Rounding,1,25.7,Under Review
1683,19612,Repeat Claimant,1,1.0,Cleared
1684,10429,Amount Rounding,0,14.8,Flagged
1685,931,Policy-Claim Gap,0,98.1,Under Review
1686,919,Repeat Claimant,1,96.4,Flagged
1687,10141,Rapid Settlement,0,30.4,Flagged
1688,13778,High Claim Ratio,1,87.4,Under Review
1689,8996,Amount Rounding,1,22.8,Under Review
1690,1916,Policy-Claim Gap,1,87.6,Under Review
1691,18582,Policy-Claim Gap,1,53.2,Cleared
1692,6617,High Claim Ratio,0,4.4,Confirmed
1693,3131,Rapid Settlement,1,20.5,Cleared
1694,5010,Amount Rounding,1,95.6,Under Review
1695,15117,Rapid Settlement,1,80.5,Confirmed
1696,9914,Repeat Claimant,0,18.4,Under Review
1697,4907,Rapid Settlement,0,20.0,Confirmed
1698,17893,Amount Rounding,0,37.4,Confirmed
1699,4718,Amount Rounding,1,62.4,Cleared
1700,15201,Repeat Claimant,0,80.3,Confirmed
1701,1604,Repeat Claimant,1,1.1,Cleared
1702,13118,Amount Rounding,1,81.9,Flagged
1703,1609,High Claim Ratio,1,30.2,Flagged
1704,448,Policy-Claim Gap,1,34.2,Under Review
1705,19532,Amount Rounding,1,64.2,Flagged
1706,7100,Amount Rounding,1,96.1,Cleared
1707,14457,High Claim Ratio,1,17.9,Flagged
1708,13447,Policy-Claim Gap,1,7.4,Under Review
1709,1527,Policy-Claim Gap,1,43.4,Flagged
1710,7854,Rapid Settlement,1,51.6,Under Review
1711,1466,Repeat Claimant,1,73.5,Flagged
1712,620,Rapid Settlement,1,46.9,Confirmed
1713,12583,Policy-Claim Gap,1,39.2,Under Review
1714,9471,Repeat Claimant,0,37.2,Flagged
1715,12911,Rapid Settlement,1,84.2,Flagged
1716,8765,Amount Rounding,0,8.6,Flagged
1717,8481,Amount Rounding,1,83.0,Cleared
1718,19984,Policy-Claim Gap,0,6.1,Confirmed
1719,4078,Amount Rounding,1,72.4,Confirmed
1720,19688,Rapid Settlement,1,64.9,Under Review
1721,15530,Rapid Settlement,0,96.1,Flagged
1722,3550,Rapid Settlement,1,48.1,Confirmed
1723,16929,Repeat Claimant,1,87.5,Flagged
1724,11242,High Claim Ratio,1,84.1,Confirmed
1725,4877,Policy-Claim Gap,1,67.4,Flagged
1726,2944,High Claim Ratio,1,10.1,Flagged
1727,10857,Amount Rounding,0,24.2,Confirmed
1728,17568,Repeat Claimant,0,67.8,Flagged
1729,19351,High Claim Ratio,1,97.8,Under Review
1730,3038,Amount Rounding,1,75.7,Under Review
1731,10039,Rapid Settlement,0,41.0,Under Review
1732,12049,Amount Rounding,1,26.3,Under Review
1733,18540,High Claim Ratio,0,79.0,Confirmed
1734,5664,High Claim Ratio,0,75.5,Cleared
1735,14696,Repeat Claimant,0,60.1,Flagged
1736,10387,Repeat Claimant,0,41.1,Flagged
1737,8588,Repeat Claimant,1,51.7,Flagged
1738,7806,Rapid Settlement,1,91.1,Confirmed
1739,15535,High Claim Ratio,0,64.8,Flagged
1740,503,Amount Rounding,0,21.8,Confirmed
1741,11713,High Claim Ratio,1,31.9,Confirmed
1742,1728,Rapid Settlement,1,19.7,Flagged
1743,13166,Rapid Settlement,0,90.6,Flagged
1744,7361,Amount Rounding,0,91.7,Under Review
1745,2374,Repeat Claimant,0,31.0,Under Review
1746,10360,Rapid Settlement,0,5.9,Confirmed
1747,19627,Amount Rounding,1,31.3,Under Review
1748,18916,Amount Rounding,1,90.6,Confirmed
1749,7431,Repeat Claimant,1,29.9,Flagged
1750,13933,High Claim Ratio,0,54.4,Confirmed
1751,13448,High Claim Ratio,1,65.3,Under Review
1752,11708,Amount Rounding,1,65.2,Flagged
1753,16540,Policy-Claim Gap,1,81.2,Flagged
1754,16354,Amount Rounding,0,83.1,Confirmed
1755,5451,Policy-Claim Gap,1,94.7,Cleared
1756,677,Rapid Settlement,1,31.0,Under Review
1757,1598,Repeat Claimant,1,38.9,Under Review
1758,11784,High Claim Ratio,1,7.1,Under Review
1759,16254,Repeat Claimant,0,24.5,Flagged
1760,18201,Policy-Claim Gap,0,52.3,Cleared
1761,9117,High Claim Ratio,1,10.2,Under Review
1762,19572,Rapid Settlement,1,9.9,Flagged
1763,202,Amount Rounding,1,54.5,Flagged
1764,9787,High Claim Ratio,0,78.9,Cleared
1765,1189,High Claim Ratio,1,46.5,Flagged
1766,2075,Policy-Claim Gap,1,94.6,Under Review
1767,6952,High Claim Ratio,0,91.9,Confirmed
1768,16537,Policy-Claim Gap,0,97.6,Flagged
1769,4999,Amount Rounding,1,24.6,Under Review
1770,6130,Rapid Settlement,1,60.2,Cleared
1771,11873,Policy-Claim Gap,0,76.0,Flagged
1772,6542,Amount Rounding,1,97.5,Confirmed
1773,10309,Amount Rounding,1,35.7,Flagged
1774,17155,Policy-Claim Gap,1,60.3,Flagged
1775,11671,High Claim Ratio,1,79.2,Under Review
1776,16460,Policy-Claim Gap,1,28.7,Flagged
1777,1246,Rapid Settlement,1,58.9,Confirmed
1778,6327,Rapid Settlement,1,58.5,Under Review
1779,13600,Repeat Claimant,0,63.5,Flagged
1780,370,Rapid Settlement,1,85.6,Confirmed
1781,18794,Policy-Claim Gap,0,51.5,Flagged
1782,13889,Policy-Claim Gap,1,61.2,Confirmed
1783,19122,Amount Rounding,0,99.4,Confirmed
1784,6435,Repeat Claimant,1,80.5,Flagged
1785,5905,High Claim Ratio,0,22.1,Flagged
1786,2106,Repeat Claimant,0,19.1,Confirmed
1787,2115,Amount Rounding,1,54.4,Flagged
1788,2915,Policy-Claim Gap,1,6.3,Flagged
1789,15058,Repeat Claimant,0,19.2,Flagged
1790,18810,Amount Rounding,1,68.4,Confirmed
1791,6723,Policy-Claim Gap,0,15.9,Under Review
1792,516,Amount Rounding,1,8.6,Confirmed
1793,16841,High Claim Ratio,1,43.3,Confirmed
1794,13065,Repeat Claimant,0,14.9,Confirmed
1795,17767,Amount Rounding,0,16.7,Flagged
1796,14699,Rapid Settlement,1,85.7,Flagged
1797,8969,Rapid Settlement,1,9.4,Under Review
1798,13808,Policy-Claim Gap,1,16.8,Cleared
1799,11505,Policy-Claim Gap,1,31.2,Flagged
1800,8134,Rapid Settlement,1,11.0,Under Review
1801,16235,Repeat Claimant,1,11.5,Flagged
1802,15226,Repeat Claimant,0,55.2,Flagged
1803,8392,Policy-Claim Gap,0,79.7,Under Review
1804,12186,Rapid Settlement,1,70.5,Under Review
1805,7621,High Claim Ratio,1,36.6,Cleared
1806,13890,High Claim Ratio,1,45.7,Flagged
1807,5020,Amount Rounding,0,15.9,Flagged
1808,5971,Policy-Claim Gap,0,71.1,Under Review
1809,4783,Amount Rounding,1,91.3,Confirmed
1810,19051,Repeat Claimant,1,83.6,Flagged
1811,18875,Repeat Claimant,1,64.7,Flagged
1812,8595,Amount Rounding,1,71.5,Confirmed
1813,12300,Policy-Claim Gap,1,48.6,Flagged
1814,17827,High Claim Ratio,1,29.0,Confirmed
1815,12929,Amount Rounding,0,7.4,Under Review
1816,8773,Policy-Claim Gap,1,62.1,Flagged
1817,6687,High Claim Ratio,0,35.7,Flagged
1818,6875,Rapid Settlement,0,55.9,Flagged
1819,19772,Policy-Claim Gap,0,37.6,Flagged
1820,18221,Policy-Claim Gap,1,5.8,Under Review
1821,7838,High Claim Ratio,0,49.6,Cleared
1822,1584,Rapid Settlement,1,69.0,Flagged
1823,2097,High Claim Ratio,0,74.5,Flagged
1824,18975,Amount Rounding,1,29.1,Cleared
1825,3413,Amount Rounding,1,36.8,Confirmed
1826,18487,Repeat Claimant,1,29.5,Under Review
1827,419,Amount Rounding,0,3.4,Under Review
1828,19682,Rapid Settlement,1,88.4,Cleared
1829,10998,Policy-Claim Gap,1,79.5,Flagged
1830,7131,Repeat Claimant,0,84.0,Confirmed
1831,500,Amount Rounding,1,69.8,Under Review
1832,12247,Repeat Claimant,1,32.0,Under Review
1833,11790,Amount Rounding,1,66.5,Confirmed
1834,19115,Amount Rounding,0,50.2,Flagged
1835,16095,Rapid Settlement,1,58.7,Cleared
1836,8809,High Claim Ratio,0,96.5,Flagged
1837,10741,Policy-Claim Gap,1,48.9,Under Review
1838,12498,Amount Rounding,0,77.7,Under Review
1839,8200,Repeat Claimant,0,16.1,Under Review
1840,15278,Amount Rounding,1,42.6,Under Review
1841,15983,Policy-Claim Gap,1,83.9,Under Review
1842,3527,Policy-Claim Gap,1,59.4,Under Review
1843,17343,Rapid Settlement,0,46.4,Cleared
1844,8004,Amount Rounding,1,25.8,Cleared
1845,1752,High Claim Ratio,1,71.1,Flagged
1846,12613,Repeat Claimant,1,25.0,Flagged
1847,1983,Rapid Settlement,0,66.4,Flagged
1848,18143,Rapid Settlement,1,84.4,Flagged
1849,19323,Amount Rounding,0,43.5,Flagged
1850,15703,Policy-Claim Gap,0,40.8,Flagged
1851,10165,Amount Rounding,1,93.9,Confirmed
1852,2032,Repeat Claimant,1,12.0,Under Review
1853,10959,Repeat Claimant,0,28.0,Flagged
1854,11790,Policy-Claim Gap,0,29.4,Cleared
1855,160,Repeat Claimant,1,8.6,Cleared
1856,14224,High Claim Ratio,0,7.2,Confirmed
1857,5095,High Claim Ratio,0,74.9,Confirmed
1858,11528,Rapid Settlement,0,14.8,Flagged
1859,17631,High Claim Ratio,0,32.9,Flagged
1860,3121,Policy-Claim Gap,1,98.3,Confirmed
1861,1705,Rapid Settlement,0,13.5,Confirmed
1862,12967,Repeat Claimant,0,59.0,Cleared
1863,4537,Policy-Claim Gap,0,14.5,Flagged
1864,3123,Policy-Claim Gap,1,95.5,Confirmed
1865,5961,Repeat Claimant,0,85.4,Cleared
1866,82,Rapid Settlement,1,93.9,Flagged
1867,12028,Policy-Claim Gap,0,80.4,Confirmed
1868,11219,Rapid Settlement,1,21.8,Confirmed
1869,5627,Repeat Claimant,0,16.1,Flagged
1870,11779,Rapid Settlement,1,15.0,Confirmed
1871,1748,Amount Rounding,0,25.2,Flagged
1872,8585,Repeat Claimant,0,67.2,Flagged
1873,16887,Rapid Settlement,1,58.5,Flagged
1874,9238,Amount Rounding,0,82.4,Under Review
1875,8904,Rapid Settlement,0,99.2,Confirmed
1876,19080,Amount Rounding,0,80.5,Flagged
1877,19728,Repeat Claimant,1,13.1,Flagged
1878,9668,High Claim Ratio,1,4.7,Flagged
1879,5031,Rapid Settlement,1,18.9,Under Review
1880,1403,High Claim Ratio,1,58.8,Cleared
1881,6262,Repeat Claimant,1,70.9,Flagged
1882,17093,Amount Rounding,1,87.8,Cleared
1883,12688,Rapid Settlement,1,26.6,Flagged
1884,11688,Amount Rounding,1,14.9,Under Review
1885,6863,Policy-Claim Gap,0,27.4,Flagged
1886,18593,Amount Rounding,1,35.1,Cleared
1887,18206,Repeat Claimant,1,36.5,Confirmed
1888,1467,High Claim Ratio,1,38.3,Flagged
1889,1609,Repeat Claimant,1,55.9,Flagged
1890,13458,High Claim Ratio,0,3.4,Confirmed
1891,11135,Amount Rounding,0,91.7,Confirmed
1892,5048,Repeat Claimant,0,58.7,Confirmed
1893,16102,Amount Rounding,1,95.7,Confirmed
1894,8489,Policy-Claim Gap,0,87.0,Under Review
1895,14939,Rapid Settlement,1,58.3,Flagged
1896,12821,High Claim Ratio,1,31.6,Under Review
1897,969,Amount Rounding,0,58.6,Under Review
1898,7383,Rapid Settlement,0,81.9,Under Review
1899,11850,Rapid Settlement,0,26.8,Flagged
1900,8165,Amount Rounding,1,67.9,Under Review
1901,3742,Policy-Claim Gap,1,31.6,Under Review
1902,3719,Repeat Claimant,0,96.8,Flagged
1903,14432,Policy-Claim Gap,0,82.8,Flagged
1904,12301,Rapid Settlement,1,58.0,Under Review
1905,3390,Amount Rounding,1,56.4,Flagged
1906,19113,High Claim Ratio,1,72.2,Confirmed
1907,17869,Repeat Claimant,1,72.8,Under Review
1908,19228,Rapid Settlement,1,0.6,Under Review
1909,7836,Amount Rounding,0,10.0,Flagged
1910,1085,Repeat Claimant,1,20.3,Under Review
1911,13729,Rapid Settlement,1,39.9,Flagged
1912,17181,Rapid Settlement,0,1.8,Flagged
1913,5394,Rapid Settlement,1,55.1,Confirmed
1914,5241,High Claim Ratio,1,99.1,Confirmed
1915,9893,Amount Rounding,1,67.2,Under Review
1916,13126,Policy-Claim Gap,1,97.2,Flagged
1917,14226,Repeat Claimant,0,58.7,Under Review
1918,11591,High Claim Ratio,1,2.4,Flagged
1919,10771,Rapid Settlement,1,76.8,Cleared
1920,8812,Rapid Settlement,1,21.3,Under Review
1921,17813,Rapid Settlement,0,23.7,Confirmed
1922,4000,Rapid Settlement,1,35.8,Flagged
1923,13681,Amount Rounding,1,66.2,Under Review
1924,6028,High Claim Ratio,0,20.0,Confirmed
1925,17039,Amount Rounding,0,52.9,Cleared
1926,19881,Repeat Claimant,1,16.2,Confirmed
1927,1134,Rapid Settlement,1,49.6,Flagged
1928,3352,Amount Rounding,1,86.3,Under Review
1929,877,High Claim Ratio,0,46.7,Flagged
1930,7254,Amount Rounding,0,83.0,Flagged
1931,6482,Rapid Settlement,0,47.0,Under Review
1932,5007,Repeat Claimant,1,32.3,Under Review
1933,6233,Policy-Claim Gap,0,79.0,Flagged
1934,5516,High Claim Ratio,1,64.2,Under Review
1935,9722,Amount Rounding,0,97.0,Flagged
1936,9743,High Claim Ratio,0,61.5,Under Review
1937,11379,Repeat Claimant,1,91.6,Confirmed
1938,917,High Claim Ratio,1,2.9,Confirmed
1939,691,Rapid Settlement,0,59.2,Under Review
1940,6870,Rapid Settlement,0,75.5,Flagged
1941,14970,Repeat Claimant,0,98.3,Under Review
1942,18479,Policy-Claim Gap,1,0.9,Confirmed
1943,15132,Amount Rounding,1,42.1,Under Review
1944,16265,Rapid Settlement,1,39.1,Cleared
1945,1885,Rapid Settlement,0,95.1,Under Review
1946,6849,Repeat Claimant,0,29.3,Confirmed
1947,7213,Repeat Claimant,1,55.9,Flagged
1948,266,Repeat Claimant,0,59.2,Under Review
1949,4531,Amount Rounding,1,59.5,Confirmed
1950,13764,Amount Rounding,0,6.7,Under Review
1951,7168,Repeat Claimant,1,62.8,Confirmed
1952,16870,Amount Rounding,1,48.8,Flagged
1953,9565,High Claim Ratio,1,53.3,Flagged
1954,13712,Policy-Claim Gap,1,21.9,Under Review
1955,7508,Policy-Claim Gap,1,23.4,Flagged
1956,17794,Amount Rounding,1,24.2,Under Review
1957,4525,High Claim Ratio,1,33.8,Confirmed
1958,12654,Policy-Claim Gap,1,64.7,Confirmed
1959,17437,Policy-Claim Gap,1,73.3,Flagged
1960,8945,Repeat Claimant,0,12.5,Under Review
1961,15490,High Claim Ratio,1,87.6,Flagged
1962,17058,Rapid Settlement,1,3.5,Under Review
1963,1636,Policy-Claim Gap,0,67.5,Flagged
1964,10493,High Claim Ratio,1,66.3,Confirmed
1965,4918,Policy-Claim Gap,0,60.2,Under Review
1966,1662,Policy-Claim Gap,1,72.9,Flagged
1967,16041,Policy-Claim Gap,0,72.9,Flagged
1968,2560,High Claim Ratio,0,32.8,Under Review
1969,227,Policy-Claim Gap,1,64.5,Confirmed
1970,7228,Policy-Claim Gap,0,49.5,Under Review
1971,1487,Repeat Claimant,0,10.1,Cleared
1972,16130,Policy-Claim Gap,0,92.0,Flagged
1973,12349,High Claim Ratio,1,24.6,Flagged
1974,3943,Amount Rounding,1,93.2,Under Review
1975,3765,Rapid Settlement,1,67.9,Confirmed
1976,5622,High Claim Ratio,1,85.8,Flagged
1977,8554,Policy-Claim Gap,1,11.9,Cleared
1978,12733,Repeat Claimant,1,50.5,Under Review
1979,18065,Rapid Settlement,0,80.4,Flagged
1980,10845,Amount Rounding,1,43.4,Flagged
1981,19054,Rapid Settlement,0,12.3,Confirmed
1982,7342,High Claim Ratio,1,83.8,Cleared
1983,18645,High Claim Ratio,1,94.2,Flagged
1984,8249,Policy-Claim Gap,0,77.6,Flagged
1985,13046,Repeat Claimant,1,0.9,Under Review
1986,9260,Repeat Claimant,1,46.0,Under Review
1987,1137,Amount Rounding,1,86.7,Flagged
1988,11699,Repeat Claimant,1,94.5,Under Review
1989,5624,Repeat Claimant,1,99.2,Confirmed
1990,10257,High Claim Ratio,0,23.3,Under Review
1991,4131,Amount Rounding,1,77.2,Under Review
1992,3504,Rapid Settlement,1,25.5,Under Review
1993,16829,Rapid Settlement,0,41.2,Flagged
1994,15991,Policy-Claim Gap,1,90.4,Confirmed
1995,19041,Repeat Claimant,1,57.1,Cleared
1996,9320,Rapid Settlement,1,82.8,Confirmed
1997,17482,Amount Rounding,0,98.9,Under Review
1998,13810,High Claim Ratio,1,19.3,Cleared
1999,13733,Repeat Claimant,1,53.9,Under Review
2000,6755,Rapid Settlement,1,44.0,Under Review
2001,12375,Rapid Settlement,1,26.3,Flagged
2002,10744,High Claim Ratio,0,68.4,Confirmed
2003,17662,Amount Rounding,0,69.8,Flagged
2004,2837,Rapid Settlement,1,40.2,Flagged
2005,10513,High Claim Ratio,0,5.7,Confirmed
2006,17058,Policy-Claim Gap,0,79.1,Flagged
2007,2678,Rapid Settlement,1,52.6,Flagged
2008,11828,High Claim Ratio,1,28.5,Confirmed
2009,12509,Rapid Settlement,1,74.8,Flagged
2010,2214,Policy-Claim Gap,1,38.9,Under Review
2011,15011,Policy-Claim Gap,0,49.7,Flagged
2012,3929,Amount Rounding,1,33.1,Confirmed
2013,6653,Policy-Claim Gap,1,18.7,Under Review
2014,19565,Amount Rounding,0,77.1,Confirmed
2015,4662,Amount Rounding,0,96.6,Flagged
2016,11651,Rapid Settlement,1,93.2,Flagged
2017,17054,Policy-Claim Gap,1,67.5,Flagged
2018,805,High Claim Ratio,0,45.2,Flagged
2019,7998,Policy-Claim Gap,0,85.3,Confirmed
2020,16751,Repeat Claimant,0,58.5,Cleared
2021,10175,Repeat Claimant,0,79.3,Under Review
2022,3248,Rapid Settlement,0,24.3,Flagged
2023,5093,High Claim Ratio,1,27.6,Under Review
2024,12368,High Claim Ratio,1,98.0,Confirmed
2025,16371,Amount Rounding,1,92.7,Flagged
2026,12774,High Claim Ratio,1,53.1,Confirmed
2027,13353,Repeat Claimant,1,9.8,Flagged
2028,1294,Policy-Claim Gap,0,9.2,Cleared
2029,2160,Policy-Claim Gap,0,40.4,Flagged
2030,3835,Policy-Claim Gap,0,38.8,Confirmed
2031,2025,Amount Rounding,1,91.5,Under Review
2032,12245,Rapid Settlement,1,47.5,Flagged
2033,4162,Rapid Settlement,1,4.1,Flagged
2034,6729,Amount Rounding,1,50.0,Confirmed
2035,18727,Rapid Settlement,1,93.0,Under Review
2036,15456,High Claim Ratio,1,37.5,Cleared
2037,6736,Amount Rounding,1,76.6,Under Review
2038,7546,Amount Rounding,1,41.3,Flagged
2039,8138,High Claim Ratio,1,48.2,Flagged
2040,187,Policy-Claim Gap,1,31.5,Under Review
2041,4066,Amount Rounding,1,10.6,Under Review
2042,5563,Rapid Settlement,1,58.6,Confirmed
2043,13019,Rapid Settlement,0,4.4,Confirmed
2044,862,Amount Rounding,1,92.2,Flagged
2045,2478,Policy-Claim Gap,1,83.0,Confirmed
2046,11658,Amount Rounding,0,27.6,Flagged
2047,534,Repeat Claimant,0,43.7,Under Review
2048,5195,High Claim Ratio,1,23.5,Under Review
2049,986,Policy-Claim Gap,0,97.2,Under Review
2050,3057,Repeat Claimant,1,47.1,Under Review
2051,6247,Amount Rounding,1,3.2,Flagged
2052,7275,High Claim Ratio,0,66.6,Flagged
2053,19181,Rapid Settlement,0,38.1,Under Review
2054,1102,Policy-Claim Gap,1,31.2,Flagged
2055,3601,Amount Rounding,1,68.0,Flagged
2056,19753,Amount Rounding,1,85.1,Confirmed
2057,14839,Amount Rounding,1,0.1,Flagged
2058,2588,Amount Rounding,1,81.5,Under Review
2059,19043,High Claim Ratio,1,67.2,Flagged
2060,18104,Rapid Settlement,1,2.4,Under Review
2061,4491,Policy-Claim Gap,1,74.6,Flagged
2062,473,High Claim Ratio,1,36.3,Under Review
2063,11916,High Claim Ratio,0,27.5,Confirmed
2064,902,Repeat Claimant,1,74.1,Flagged
2065,17897,Rapid Settlement,1,98.5,Flagged
2066,17662,Repeat Claimant,1,5.0,Flagged
2067,18650,Rapid Settlement,1,22.4,Flagged
2068,17914,Repeat Claimant,0,45.5,Cleared
2069,6970,Amount Rounding,0,79.2,Under Review
2070,16808,Policy-Claim Gap,1,38.4,Confirmed
2071,7821,Policy-Claim Gap,1,18.7,Under Review
2072,12155,Policy-Claim Gap,1,75.5,Cleared
2073,13050,High Claim Ratio,0,49.6,Confirmed
2074,544,Rapid Settlement,1,88.2,Under Review
2075,10455,Policy-Claim Gap,1,18.5,Flagged
2076,6562,Amount Rounding,0,77.5,Confirmed
2077,2591,Rapid Settlement,0,40.4,Flagged
2078,450,Rapid Settlement,1,34.0,Confirmed
2079,18357,Repeat Claimant,0,57.8,Flagged
2080,19676,Repeat Claimant,0,35.1,Under Review
2081,7334,Policy-Claim Gap,1,56.4,Flagged
2082,748,Amount Rounding,0,76.1,Flagged
2083,8822,Amount Rounding,1,83.7,Flagged
2084,11529,High Claim Ratio,1,38.3,Flagged
2085,8387,Policy-Claim Gap,1,6.5,Flagged
2086,9602,Policy-Claim Gap,1,61.2,Under Review
2087,15604,High Claim Ratio,0,8.1,Flagged
2088,18978,Rapid Settlement,0,64.0,Flagged
2089,16306,Repeat Claimant,0,35.6,Under Review
2090,17176,Rapid Settlement,1,54.6,Under Review
2091,15420,Repeat Claimant,1,94.4,Flagged
2092,7837,Amount Rounding,1,84.0,Confirmed
2093,13653,Rapid Settlement,1,95.8,Flagged
2094,16976,Amount Rounding,1,52.2,Flagged
2095,2119,Repeat Claimant,0,70.1,Flagged
2096,13762,Repeat Claimant,1,95.0,Flagged
2097,19442,Repeat Claimant,1,45.4,Flagged
2098,14718,High Claim Ratio,0,41.5,Flagged
2099,15443,Repeat Claimant,0,96.8,Under Review
